country,fluregion,whoregion,year,tot_cases,B%,AH1%,AH3%,p,q,u,v
Netherlands,South West Europe,European Region of WHO,2012,2692,0.303120356612184,0.384843982169391,0.312035661218425,-0.10928627299513119,0.14829480961146466,0.445,0.5425
Netherlands,South West Europe,European Region of WHO,2013,420,0.0666666666666667,0.407142857142857,0.526190476190476,-1.582132462112965,-0.1813722848087239,0.135,0.45375
Netherlands,South West Europe,European Region of WHO,2014,3108,0.165379665379665,0.0794723294723295,0.755148005148005,-0.32081579597707877,-1.5920543538310787,0.375,0.17375000000000002
Netherlands,South West Europe,European Region of WHO,2015,3410,0.329618768328446,0.655131964809384,0.0152492668621701,0.9742867345037695,2.658937349418292,0.83375,0.945
Netherlands,South West Europe,European Region of WHO,2016,3700,0.0381081081081081,0.0072972972972973,0.954594594594595,-0.640107455681897,-3.4462847941729255,0.27125,0.07125000000000001
Netherlands,South West Europe,European Region of WHO,2017,2988,0.671352074966533,0.161646586345382,0.167001338688086,1.1492896412135976,-0.02304421550325035,0.86625,0.49624999999999997
Netherlands,South West Europe,European Region of WHO,2018,4864,0.0063733552631578,0.429481907894737,0.564144736842105,-3.5491629908007396,-0.19285010025752936,0.035,0.45249999999999996
Netherlands,South West Europe,European Region of WHO,2019,3754,0.0471497069792222,0.40250399573788,0.550346297282898,-1.8785941685863936,-0.2212131857100019,0.10250000000000001,0.44
New Zealand,Oceania Melanesia Polynesia,Western Pacific Region of WHO,2010,326,0.0030674846625766,0.987730061349693,0.00920245398773,-2.805957385395331,3.306388356953621,0.0575,0.97
New Zealand,Oceania Melanesia Polynesia,Western Pacific Region of WHO,2011,1218,0.474548440065681,0.0935960591133005,0.431855500821018,0.7012268907323157,-1.081238933798182,0.7525,0.24625
New Zealand,Oceania Melanesia Polynesia,Western Pacific Region of WHO,2012,2261,0.103051747014595,0.137549756744803,0.759398496240602,-0.9332759496873174,-1.2081208907735674,0.20375000000000001,0.22875
New Zealand,Oceania Melanesia Polynesia,Western Pacific Region of WHO,2013,2185,0.412356979405034,0.190389016018307,0.397254004576659,0.330735632872895,-0.5200816015120672,0.635,0.3625
New Zealand,Oceania Melanesia Polynesia,Western Pacific Region of WHO,2014,3418,0.0974253949678174,0.732007021650088,0.170567583382095,-1.0519529240766248,1.0300131065297127,0.19,0.77625
New Zealand,Oceania Melanesia Polynesia,Western Pacific Region of WHO,2015,5102,0.520972167777342,0.009016072128577,0.470011760094081,1.698160508214068,-2.7957226859455746,0.94,0.10625
New Zealand,Oceania Melanesia Polynesia,Western Pacific Region of WHO,2016,294,0.0816326530612245,0.268707482993197,0.649659863945578,-1.3331811776061073,-0.6242519510972585,0.16,0.34375
New Zealand,Oceania Melanesia Polynesia,Western Pacific Region of WHO,2017,945,0.432804232804233,0.0645502645502646,0.502645502645503,0.7157579038831039,-1.4512949065608374,0.75625,0.18625
New Zealand,Oceania Melanesia Polynesia,Western Pacific Region of WHO,2018,475,0.0884210526315789,0.772631578947368,0.138947368421053,-1.0694788011390945,1.2131881292024458,0.1875,0.8075
New Zealand,Oceania Melanesia Polynesia,Western Pacific Region of WHO,2019,1011,0.51730959446093,0.0059347181008902,0.47675568743818,1.8573090000703456,-3.1015009058903313,0.9525,0.08625000000000001
Nicaragua,Central America and Caribbean,Region of the Americas of WHO,2010,583,0.377294614779874,0.0001692708333333,0.622536114386792,2.9428603936148927,-5.805386925190273,0.99125,0.022500000000000003
Nicaragua,Central America and Caribbean,Region of the Americas of WHO,2011,853,0.0011723329425556,0.832356389214537,0.166471277842907,-4.703466124559551,1.1380444617808751,0.018750000000000003,0.79875
Nicaragua,Central America and Caribbean,Region of the Americas of WHO,2012,572,0.681818181818182,0.0594405594405594,0.258741258741259,1.3916043902245638,-1.040049245942614,0.9125,0.25375
Nicaragua,Central America and Caribbean,Region of the Americas of WHO,2013,847,0.0118063754427391,0.387249114521842,0.600944510035419,-3.029321294693576,-0.3107270499011433,0.05,0.41874999999999996
Nicaragua,Central America and Caribbean,Region of the Americas of WHO,2014,978,0.576687116564417,0.0020449897750511,0.421267893660532,2.431501495621433,-3.7673773682733245,0.98,0.052500000000000005
Nicaragua,Central America and Caribbean,Region of the Americas of WHO,2015,371,0.0001645569620253,0.951325906718073,0.0485095363199017,-5.857797175456112,2.104417874513344,0.012499999999999999,0.9125
Nicaragua,Central America and Caribbean,Region of the Americas of WHO,2016,293,0.348122866894198,0.0068259385665529,0.645051194539249,1.3533640794846937,-3.216345787878744,0.90625,0.08375
Nicaragua,Central America and Caribbean,Region of the Americas of WHO,2017,729,0.54320987654321,0.0041152263374485,0.452674897119342,2.067828001445397,-3.323741541486052,0.965,0.075
Nicaragua,Central America and Caribbean,Region of the Americas of WHO,2018,1383,0.241503976861894,0.755603759942155,0.0028922631959508,1.3407753472374166,3.935387095241814,0.905,0.98125
Nicaragua,Central America and Caribbean,Region of the Americas of WHO,2019,1387,0.325883201153569,0.123287671232877,0.550829127613554,0.18254128857352828,-1.0584711337034591,0.57375,0.25
Norway,Northern Europe,European Region of WHO,2010,4602,0.700999565406345,0.277270751847023,0.0217296827466319,1.7968398848964175,1.8005168000537672,0.94625,0.88875
Norway,Northern Europe,European Region of WHO,2011,5758,0.0237929836748871,0.0679055227509552,0.908301493574158,-1.9150569130606532,-1.8338524435600074,0.09875,0.1575
Norway,Northern Europe,European Region of WHO,2012,13578,0.37170422742672,0.555972897333923,0.0723228752393578,0.5039159216008582,1.4422001945467706,0.69,0.84375
Norway,Northern Europe,European Region of WHO,2013,5089,0.0951070937315779,0.730988406366673,0.173904499901749,-1.078958091834639,1.0153284768743065,0.185,0.77125
Norway,Northern Europe,European Region of WHO,2014,16370,0.389798411728772,0.183567501527184,0.426634086744044,0.2705666619754491,-0.5963344384386834,0.60875,0.34625
Norway,Northern Europe,European Region of WHO,2015,14577,0.304109213143994,0.662001783631749,0.0338890032242574,0.5782489851783508,2.1016469904005883,0.715,0.91125
Norway,Northern Europe,European Region of WHO,2016,19271,0.147164132634529,0.0119869233563385,0.840848944009133,0.31225632306204537,-3.0056250391688772,0.6275,0.0975
Norway,Northern Europe,European Region of WHO,2017,35705,0.643635345189749,0.0944965691079681,0.261868085702283,1.1503866288998752,-0.7207379325838459,0.8674999999999999,0.32249999999999995
Norway,Northern Europe,European Region of WHO,2018,21476,0.0125721735891227,0.648165393928106,0.339262432482771,-2.954879894796464,0.4577611002638051,0.05375,0.63625
Norway,Northern Europe,European Region of WHO,2019,16613,0.376813338951424,0.222175404803467,0.401011256245109,0.19026134229700312,-0.4175623338901597,0.5775,0.38875
Oman,Western Asia,Eastern Mediterranean Region of WHO,2010,718,0.303621169916435,0.66016713091922,0.0362116991643454,0.5510071107005624,2.0528093216713907,0.70125,0.9037499999999999
Oman,Western Asia,Eastern Mediterranean Region of WHO,2011,335,0.250746268656716,0.501492537313433,0.247761194029851,-0.27808689198235587,0.4985975176361914,0.38999999999999996,0.6487499999999999
Oman,Western Asia,Eastern Mediterranean Region of WHO,2012,237,0.29957805907173,0.464135021097046,0.236286919831224,-0.08184247475849919,0.47738806430648095,0.45999999999999996,0.64
Oman,Western Asia,Eastern Mediterranean Region of WHO,2013,517,0.0328820116054159,0.611218568665377,0.355899419729207,-2.1654515185095757,0.3824079123314557,0.08625000000000001,0.60875
Oman,Western Asia,Eastern Mediterranean Region of WHO,2014,1217,0.214461791290058,0.502875924404273,0.28266228430567,-0.4606400694531144,0.4073575876137327,0.32125,0.61875
Oman,Western Asia,Eastern Mediterranean Region of WHO,2015,1966,0.378942014242116,0.451678535096643,0.169379450661241,0.2570552522792257,0.6935510159907281,0.605,0.70375
Oman,Western Asia,Eastern Mediterranean Region of WHO,2016,334,0.401197604790419,0.203592814371257,0.395209580838323,0.28306710578486494,-0.46901983905262307,0.6174999999999999,0.37124999999999997
Oman,Western Asia,Eastern Mediterranean Region of WHO,2017,3123,0.232788984950368,0.582452769772654,0.184758245276977,-0.2800711829802132,0.8118999439400847,0.38875,0.72625
Oman,Western Asia,Eastern Mediterranean Region of WHO,2018,1285,0.190661478599222,0.30272373540856,0.506614785992218,-0.587703038552787,-0.36411070597149053,0.28875,0.40249999999999997
Oman,Western Asia,Eastern Mediterranean Region of WHO,2019,1243,0.317779565567176,0.420756234915527,0.261464199517297,-0.03496038995252833,0.33641049300704695,0.485,0.59375
Paraguay,Temperate South America,Region of the Americas of WHO,2010,932,0.0021459227467811,0.15450643776824,0.843347639484979,-4.184739193575252,-1.200061672443127,0.025,0.23
Paraguay,Temperate South America,Region of the Americas of WHO,2011,87,0.229885057471264,0.241379310344828,0.528735632183908,-0.3599522266636356,-0.5544558330001402,0.36624999999999996,0.35624999999999996
Paraguay,Temperate South America,Region of the Americas of WHO,2012,854,0.295081967213115,0.457845433255269,0.247072599531616,-0.10684164700409166,0.4361784124557578,0.44875,0.62875
Paraguay,Temperate South America,Region of the Americas of WHO,2013,1123,0.284060552092609,0.0961709706144256,0.619768477292965,0.12365894529808691,-1.3174943889547068,0.55125,0.20625000000000002
Paraguay,Temperate South America,Region of the Americas of WHO,2014,627,0.250398724082935,0.0462519936204147,0.703349282296651,0.26787248536005764,-1.924567206733042,0.6075,0.15125
Paraguay,Temperate South America,Region of the Americas of WHO,2015,972,0.182098765432099,0.333333333333333,0.484567901234568,-0.6463803938456562,-0.2645389552029988,0.26625,0.42874999999999996
Paraguay,Temperate South America,Region of the Americas of WHO,2016,1221,0.294021294021294,0.65028665028665,0.0556920556920557,0.3551978991203027,1.7377684823974808,0.6425,0.88375
Paraguay,Temperate South America,Region of the Americas of WHO,2017,899,0.308120133481646,0.0022246941045606,0.689655172413793,1.684092928304518,-4.056369172314437,0.93875,0.04125
Paraguay,Temperate South America,Region of the Americas of WHO,2018,967,0.269906928645295,0.140641158221303,0.589451913133402,-0.05276626787275319,-1.0132709183526392,0.4725,0.25749999999999995
Paraguay,Temperate South America,Region of the Americas of WHO,2019,1520,0.200657894736842,0.748026315789474,0.0513157894736842,0.01950048287216798,1.8946499583590195,0.51,0.895
Peru,Tropical South America,Region of the Americas of WHO,2010,1285,0.149416342412451,0.819455252918288,0.0311284046692607,-0.054414280600705495,2.3126062039258097,0.47125,0.92625
Peru,Tropical South America,Region of the Americas of WHO,2011,410,0.0414634146341463,0.153658536585366,0.804878048780488,-1.745588323175155,-1.17093908029721,0.11625,0.23500000000000001
Peru,Tropical South America,Region of the Americas of WHO,2012,332,0.466867469879518,0.201807228915663,0.331325301204819,0.4824177166434896,-0.35057487750966004,0.6799999999999999,0.40625
Peru,Tropical South America,Region of the Americas of WHO,2013,1773,0.164128595600677,0.766497461928934,0.0693739424703892,-0.27762607995569377,1.6986968041429027,0.39125,0.87875
Peru,Tropical South America,Region of the Americas of WHO,2014,639,0.244131455399061,0.287949921752739,0.4679186228482,-0.3329947875486161,-0.34330586885830855,0.3725,0.4075
Peru,Tropical South America,Region of the Americas of WHO,2015,705,0.258156028368794,0.478014184397163,0.263829787234043,-0.26038738549167056,0.4202591973745772,0.39749999999999996,0.62375
Peru,Tropical South America,Region of the Americas of WHO,2016,557,0.344703770197487,0.443447037701975,0.211849192100539,0.09590478329376524,0.5223424041576455,0.54125,0.65625
Peru,Tropical South America,Region of the Americas of WHO,2017,356,0.317415730337079,0.146067415730337,0.536516853932584,0.10257584933225325,-0.9199669300880086,0.54375,0.28375
Peru,Tropical South America,Region of the Americas of WHO,2018,1029,0.0787172011661808,0.80952380952381,0.11175898931001,-1.0945412076471541,1.4001432078482672,0.18375,0.83875
Peru,Tropical South America,Region of the Americas of WHO,2019,298,0.345637583892617,0.238255033557047,0.416107382550336,0.0761368911065587,-0.3942839351844776,0.5325,0.39249999999999996
Philippines,South-East Asia,Western Pacific Region of WHO,2010,1730,0.441040462427746,0.43757225433526,0.121387283236994,0.5299247658572047,0.9066917167505564,0.695,0.75125
Philippines,South-East Asia,Western Pacific Region of WHO,2011,817,0.401468788249694,0.381884944920441,0.216646266829865,0.27225029145345825,0.4008259221361574,0.61,0.61625
Philippines,South-East Asia,Western Pacific Region of WHO,2012,825,0.505454545454545,0.0472727272727273,0.447272727272727,1.0172788682904053,-1.5890351059425198,0.8425,0.17500000000000002
Philippines,South-East Asia,Western Pacific Region of WHO,2013,773,0.456662354463131,0.263906856403622,0.279430789133247,0.42438949393479136,-0.04041710202809511,0.6675,0.48874999999999996
Philippines,South-East Asia,Western Pacific Region of WHO,2014,486,0.473251028806584,0.088477366255144,0.438271604938272,0.7159312838970441,-1.131435939088902,0.7575,0.23875000000000002
Philippines,South-East Asia,Western Pacific Region of WHO,2015,190,0.310526315789474,0.347368421052632,0.342105263157895,-0.08531047118131206,0.010795733075257401,0.45875,0.5025
Philippines,South-East Asia,Western Pacific Region of WHO,2016,177,0.638418079096045,0.11864406779661,0.242937853107345,1.0814713928941655,-0.5067676460177164,0.85875,0.365
Philippines,South-East Asia,Western Pacific Region of WHO,2017,266,0.263157894736842,0.522556390977444,0.214285714285714,-0.196177476669295,0.6303310115342893,0.4125,0.6849999999999999
Philippines,South-East Asia,Western Pacific Region of WHO,2018,445,0.444943820224719,0.262921348314607,0.292134831460674,0.3865399636497034,-0.07450113509095925,0.6487499999999999,0.48124999999999996
Philippines,South-East Asia,Western Pacific Region of WHO,2019,417,0.206235011990408,0.333333333333333,0.460431654676259,-0.523894707635461,-0.22841064991276905,0.3025,0.43374999999999997
Portugal,South West Europe,European Region of WHO,2010,198,0.323232323232323,0.661616161616162,0.0151515151515152,0.9569162564391098,2.6704488876459442,0.83,0.94875
Portugal,South West Europe,European Region of WHO,2011,181,0.0497237569060773,0.005524861878453,0.94475138121547,-0.3050490021571639,-3.6357051673827776,0.38375,0.060000000000000005
Portugal,South West Europe,European Region of WHO,2012,1055,0.41042654028436,0.545023696682464,0.0445497630331754,0.7907597160610048,1.770752668278139,0.78625,0.8875
Portugal,South West Europe,European Region of WHO,2013,1294,0.0193199381761978,0.690880989180835,0.289799072642968,-2.5657915775823885,0.6143200520190617,0.06375,0.68125
Portugal,South West Europe,European Region of WHO,2014,1270,0.533858267716535,0.0992125984251968,0.366929133858268,0.8401043690289169,-0.9248275946240152,0.8025,0.2825
Portugal,South West Europe,European Region of WHO,2015,1837,0.108328796951551,0.871529667936854,0.020141535111595,-0.16439831086388376,2.66400061531765,0.42874999999999996,0.9475
Portugal,South West Europe,European Region of WHO,2016,2282,0.0451358457493427,0.0061349693251533,0.948729184925504,-0.4285688465058772,-3.5646089423454463,0.33749999999999997,0.0625
Portugal,South West Europe,European Region of WHO,2017,4139,0.56414592896835,0.213336554723363,0.222517516308287,0.7767940686229506,-0.02979382801324847,0.7825,0.4925
Portugal,South West Europe,European Region of WHO,2018,5568,0.0035919540229885,0.387751436781609,0.608656609195402,-4.006641009185318,-0.31882719349377237,0.0275,0.41375
Portugal,South West Europe,European Region of WHO,2019,4796,0.373853211009174,0.485404503753128,0.140742285237698,0.29222961622736926,0.8754350480851771,0.62,0.74375
Republic of Korea,Eastern Asia,Western Pacific Region of WHO,2010,2379,0.171500630517024,0.708280790248003,0.120218579234973,-0.4339590757339557,1.2540744051348005,0.33375,0.815
Republic of Korea,Eastern Asia,Western Pacific Region of WHO,2011,3695,0.467929634641407,0.0002706359945872,0.531799729364005,2.991377885395012,-5.362165747851214,0.9925,0.025
Republic of Korea,Eastern Asia,Western Pacific Region of WHO,2012,1765,0.0991501416430595,0.185269121813031,0.715580736543909,-1.0621123656736227,-0.9555027524879194,0.18875,0.27125
Republic of Korea,Eastern Asia,Western Pacific Region of WHO,2013,2129,0.525598872710193,0.165335838421794,0.309065288868013,0.6889374877655149,-0.44234744480705496,0.74875,0.38
Republic of Korea,Eastern Asia,Western Pacific Region of WHO,2014,1586,0.361286254728878,0.110970996216898,0.527742749054224,0.3271960498153417,-1.1026199415275721,0.6325,0.24125
Republic of Korea,Eastern Asia,Western Pacific Region of WHO,2015,1289,0.499612102404965,0.451512800620636,0.0488750969743988,0.9903255505489416,1.5721357654137302,0.8375,0.86625
Republic of Korea,Eastern Asia,Western Pacific Region of WHO,2016,1168,0.256849315068493,0.0034246575342465,0.73972602739726,1.330766062194128,-3.800895812839116,0.9025,0.04875
Republic of Korea,Eastern Asia,Western Pacific Region of WHO,2017,1999,0.547773886943472,0.088544272136068,0.36368184092046,0.9111869445339502,-0.9989840166636544,0.82,0.26125
Republic of Korea,Eastern Asia,Western Pacific Region of WHO,2018,1714,0.313302217036173,0.471995332555426,0.214702450408401,-0.013017268720407206,0.5569993103218092,0.495,0.66875
Republic of Korea,Eastern Asia,Western Pacific Region of WHO,2019,1130,0.154867256637168,0.611504424778761,0.233628318584071,-0.728526006007824,0.6803715833461295,0.24875,0.7
Romania,Eastern Europe,European Region of WHO,2010,847,0.482880755608028,0.51357733175915,0.0035419126328217,1.9814216436824779,3.519082177425498,0.9612499999999999,0.97625
Romania,Eastern Europe,European Region of WHO,2011,275,0.0327272727272727,0.0072727272727272,0.96,-0.7653214856510434,-3.4526623506515413,0.23750000000000002,0.07
Romania,Eastern Europe,European Region of WHO,2012,1252,0.536741214057508,0.432907348242812,0.0303514376996805,1.2605337617670431,1.879263438298238,0.88875,0.89375
Romania,Eastern Europe,European Region of WHO,2013,770,0.0493506493506494,0.324675324675325,0.625974025974026,-1.806185441476125,-0.46420371975980307,0.1075,0.375
Romania,Eastern Europe,European Region of WHO,2014,1547,0.499676793794441,0.190691661279897,0.309631544925663,0.5886459201032617,-0.34275250497365495,0.72,0.40875
Romania,Eastern Europe,European Region of WHO,2015,1853,0.0885051268213708,0.840798704803022,0.0706961683756071,-0.8273652502340108,1.7507687446263784,0.225,0.88625
Romania,Eastern Europe,European Region of WHO,2016,626,0.354632587859425,0.0207667731629393,0.624600638977636,0.9274167622014575,-2.4068205065239336,0.82625,0.12125
Romania,Eastern Europe,European Region of WHO,2017,1344,0.666666666666667,0.282738095238095,0.0505952380952381,1.4028235383215022,1.2166928626090927,0.915,0.80875
Romania,Eastern Europe,European Region of WHO,2018,1798,0.0005561735261401,0.687986651835373,0.311457174638487,-5.490278616493188,0.5603874900856144,0.01375,0.67
Romania,Eastern Europe,European Region of WHO,2019,1486,0.440107671601615,0.193808882907133,0.366083445491252,0.41000578952471545,-0.44971196970618044,0.65625,0.37875
Russian Federation,Eastern Europe,European Region of WHO,2010,30692,0.221458360484817,0.75149876189235,0.0270428776228333,0.35965692059184706,2.3508796575408435,0.6437499999999999,0.92875
Russian Federation,Eastern Europe,European Region of WHO,2011,8164,0.191205291523763,0.0369916707496325,0.771803037726605,0.10094885861125603,-2.148216290239266,0.5425,0.13375
Russian Federation,Eastern Europe,European Region of WHO,2012,29097,0.230126817197649,0.463896621644843,0.305976561157508,-0.402495728525969,0.2942647693403258,0.345,0.5875
Russian Federation,Eastern Europe,European Region of WHO,2013,11263,0.169137885110539,0.275503862203676,0.555358252685785,-0.6845452270898581,-0.4956901680933606,0.25875,0.36624999999999996
Russian Federation,Eastern Europe,European Region of WHO,2014,12016,0.41361517976032,0.0621671105193076,0.524217709720373,0.6769323645105698,-1.5076089221711413,0.7424999999999999,0.18
Russian Federation,Eastern Europe,European Region of WHO,2015,22284,0.0422276072518399,0.9161281637049,0.0416442290432597,-1.2505341842700086,2.1856624439244463,0.16625,0.92
Russian Federation,Eastern Europe,European Region of WHO,2016,18588,0.319829997848074,0.0139337206800086,0.666236281471917,0.979641971472067,-2.7346170599866575,0.835,0.1075
Russian Federation,Eastern Europe,European Region of WHO,2017,13754,0.338301584993456,0.36723862149193,0.294459793514614,0.023156341555530518,0.15617822388638583,0.5137499999999999,0.54875
Russian Federation,Eastern Europe,European Region of WHO,2018,20481,0.0394511986719398,0.527855085200918,0.432693716127142,-2.0366376559477612,0.14056693191356356,0.09375,0.54125
Russian Federation,Eastern Europe,European Region of WHO,2019,17481,0.443967736399519,0.449230593215491,0.106801670384989,0.5768523419845797,1.0158032690780863,0.71375,0.7725
Senegal,Western Africa,African Region of WHO,2010,692,0.55635838150289,0.209537572254335,0.234104046242775,0.7520572790108928,-0.07839169115715583,0.77625,0.48
Senegal,Western Africa,African Region of WHO,2011,1077,0.584029712163417,0.0594243268337976,0.356545961002786,1.1344145798692764,-1.266965270946368,0.865,0.215
Senegal,Western Africa,African Region of WHO,2012,1673,0.068738792588165,0.045427375971309,0.885833831440526,-0.8744747332487471,-2.100400211538951,0.21625,0.13875
Senegal,Western Africa,African Region of WHO,2013,399,0.684210526315789,0.31328320802005,0.0025062656641604,2.608963712502183,3.41413338534262,0.98375,0.9725
Senegal,Western Africa,African Region of WHO,2014,485,0.131958762886598,0.437113402061856,0.430927835051546,-0.9721021967668848,0.010077701901888015,0.19875,0.50125
Senegal,Western Africa,African Region of WHO,2015,344,0.706395348837209,0.0261627906976744,0.267441860465116,1.7420402534314883,-1.6437149674990592,0.94375,0.17
Senegal,Western Africa,African Region of WHO,2016,187,0.331550802139037,0.422459893048128,0.245989304812834,0.022935193462060736,0.382407912331456,0.5125,0.61
Senegal,Western Africa,African Region of WHO,2017,785,0.424203821656051,0.52484076433121,0.0509554140127389,0.7782772645258521,1.649074763023894,0.785,0.8724999999999999
Senegal,Western Africa,African Region of WHO,2018,542,0.311808118081181,0.38929889298893,0.298892988929889,-0.07334467898533455,0.18686130954665997,0.46499999999999997,0.56125
Senegal,Western Africa,African Region of WHO,2019,462,0.387445887445887,0.0108225108225108,0.601731601731602,1.2809657990204997,-2.8412845896583687,0.8925,0.10375000000000001
Serbia,South West Europe,European Region of WHO,2010,395,0.129113924050633,0.769620253164557,0.10126582278481,-0.6296233305795149,1.4341173789119868,0.27249999999999996,0.8412499999999999
Serbia,South West Europe,European Region of WHO,2011,109,0.0091727589831804,0.0001692708333333,0.990657970183486,-0.28154346629621635,-6.133885894045556,0.38749999999999996,0.005
Serbia,South West Europe,European Region of WHO,2012,283,0.462897526501767,0.378091872791519,0.159010600706714,0.5188441086207785,0.6124720959669836,0.6925,0.6799999999999999
Serbia,South West Europe,European Region of WHO,2013,133,0.0001645569620253,0.248079470828971,0.751755972209003,-6.427933794934126,-0.7839428598473064,0.00625,0.315
Serbia,South West Europe,European Region of WHO,2014,428,0.189252336448598,0.455607476635514,0.355140186915888,-0.6156309796797665,0.1761537608926903,0.27875,0.5549999999999999
Serbia,South West Europe,European Region of WHO,2015,458,0.417030567685589,0.508733624454148,0.074235807860262,0.6234555104428439,1.3609528151602988,0.735,0.83
Serbia,South West Europe,European Region of WHO,2016,469,0.0213219616204691,0.0021321961620469,0.976545842217484,-0.6212310145855486,-4.332350747530033,0.27499999999999997,0.03375
Serbia,South West Europe,European Region of WHO,2017,879,0.766780432309443,0.232081911262799,0.0011376564277588,3.146916720386827,3.7604787108110176,0.99625,0.9775
Serbia,South West Europe,European Region of WHO,2018,1846,0.0001645569620253,0.878511965659586,0.121323477378389,-6.199530701492072,1.3999082143563981,0.01125,0.8375
Serbia,South West Europe,European Region of WHO,2019,1275,0.178039215686275,0.345882352941176,0.476078431372549,-0.6726599433200319,-0.22590924320973807,0.26375,0.435
Singapore,South-East Asia,Western Pacific Region of WHO,2010,2966,0.230950775455158,0.520903573836817,0.248145650708024,-0.3613698053417922,0.5243543764059421,0.36374999999999996,0.6575
Singapore,South-East Asia,Western Pacific Region of WHO,2011,1023,0.488758553274682,0.108504398826979,0.402737047898338,0.6934761213788383,-0.9273656984567941,0.75,0.28125
Singapore,South-East Asia,Western Pacific Region of WHO,2012,793,0.26733921815889,0.313997477931904,0.418663303909206,-0.24879276095467096,-0.20342194425645502,0.39999999999999997,0.44999999999999996
Singapore,South-East Asia,Western Pacific Region of WHO,2013,795,0.30314465408805,0.149685534591195,0.547169811320755,0.046999316131157425,-0.9165677465304836,0.525,0.285
Singapore,South-East Asia,Western Pacific Region of WHO,2014,909,0.335533553355336,0.193619361936194,0.470847084708471,0.08614706928926039,-0.6283628047326025,0.53625,0.34249999999999997
Singapore,South-East Asia,Western Pacific Region of WHO,2015,1088,0.352941176470588,0.181066176470588,0.465992647058824,0.15904143872986384,-0.668433184353671,0.55875,0.33249999999999996
Singapore,South-East Asia,Western Pacific Region of WHO,2016,964,0.236514522821577,0.104771784232365,0.658713692946058,-0.08575429166173869,-1.3000189865004301,0.45749999999999996,0.21125
Singapore,South-East Asia,Western Pacific Region of WHO,2017,1168,0.38527397260274,0.261986301369863,0.352739726027397,0.1934634409566389,-0.21032060171876313,0.5812499999999999,0.44875
Singapore,South-East Asia,Western Pacific Region of WHO,2018,976,0.254098360655738,0.382172131147541,0.363729508196721,-0.3130605951907194,0.034973946993836096,0.37875,0.51
Singapore,South-East Asia,Western Pacific Region of WHO,2019,1222,0.261865793780687,0.560556464811784,0.177577741407529,-0.15214360513782058,0.8128344369663876,0.43374999999999997,0.7275
Slovakia,Eastern Europe,European Region of WHO,2010,477,0.148796411304544,0.850863985769646,0.0003396029258098,1.771341947390265,5.533980655002493,0.945,1.0
Slovakia,Eastern Europe,European Region of WHO,2011,117,0.35042735042735,0.256410256410256,0.393162393162393,0.0805495739831844,-0.302248561461733,0.53375,0.42124999999999996
Slovakia,Eastern Europe,European Region of WHO,2012,552,0.547101449275362,0.297101449275362,0.155797101449275,0.7620527157427927,0.4564509553192874,0.7787499999999999,0.635
Slovakia,Eastern Europe,European Region of WHO,2013,70,0.0857142857142857,0.385714285714286,0.528571428571429,-1.3567053505668052,-0.2227959447024249,0.15875,0.4375
Slovakia,Eastern Europe,European Region of WHO,2014,231,0.203463203463203,0.402597402597403,0.393939393939394,-0.5483443236320128,0.015372491973508247,0.29624999999999996,0.505
Slovakia,Eastern Europe,European Region of WHO,2015,266,0.530075187969925,0.458646616541353,0.0112781954887218,1.6309055627299225,2.620119658481675,0.93375,0.94
Slovakia,Eastern Europe,European Region of WHO,2016,347,0.172910662824208,0.0115273775216138,0.815561959654179,0.4723219883201165,-3.0116756406835457,0.67875,0.095
Slovakia,Eastern Europe,European Region of WHO,2017,534,0.838951310861423,0.140449438202247,0.0205992509363296,2.2429990142569953,1.3573571148029444,0.97375,0.82875
Slovakia,Eastern Europe,European Region of WHO,2018,532,0.12218045112782,0.714285714285714,0.163533834586466,-0.8398911804571043,1.0424614593512938,0.22125,0.78
Slovakia,Eastern Europe,European Region of WHO,2019,269,0.178438661710037,0.219330855018587,0.602230483271376,-0.5808278077154859,-0.7142194914548524,0.2925,0.32499999999999996
Slovenia,South West Europe,European Region of WHO,2010,1242,0.380837359098229,0.611916264090177,0.0072463768115942,1.4238262383595492,3.1367920475180937,0.9175,0.9675
Slovenia,South West Europe,European Region of WHO,2011,1027,0.0301850048685492,0.0077896786757546,0.962025316455696,-0.8602403160354548,-3.405596781285445,0.21875,0.07250000000000001
Slovenia,South West Europe,European Region of WHO,2012,1914,0.486415882967607,0.425287356321839,0.0882967607105538,0.7514460834349574,1.1116154539216114,0.775,0.79375
Slovenia,South West Europe,European Region of WHO,2013,1674,0.0125448028673835,0.0639187574671446,0.923536439665472,-2.419773426537304,-1.8883975276012162,0.07250000000000001,0.15375
Slovenia,South West Europe,European Region of WHO,2014,3798,0.365192206424434,0.460242232754081,0.174565560821485,0.20689790423555177,0.6855064834782422,0.5875,0.70125
Slovenia,South West Europe,European Region of WHO,2015,2208,0.138134057971014,0.172101449275362,0.689764492753623,-0.7462717726361116,-0.9816523735249558,0.245,0.26625
Slovenia,South West Europe,European Region of WHO,2016,3974,0.406643180674383,0.0012581781580271,0.592098641167589,2.2055753419331197,-4.351541125066501,0.9725,0.0325
Slovenia,South West Europe,European Region of WHO,2017,3036,0.474308300395257,0.472332015810277,0.0533596837944664,0.8936462931504118,1.5419359168554585,0.81625,0.86125
Slovenia,South West Europe,European Region of WHO,2018,3394,0.0123747790218032,0.658220388921626,0.32940483205657,-2.9620480829340163,0.4894963139460217,0.052500000000000005,0.64625
